"id","imdb_id","title","year","plot","image","release_date","youtube_trailer_url"
"8cdf4061-f7fe-460c-a7d5-ba8edfe0e96a",tt0116209,The English Patient,"1996","At the close of World War II, a young nurse tends to a badly burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",https://m.media-amazon.com/images/M/MV5BODg0NjdiN2UtZWY3MS00M2JmLTg1MDAtY2ZiNzNiMzAzYWFmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/6/1996",https://www.imdb.com/video/imdb/vi561882649/imdb/embed
"8cf1d084-230e-4573-a959-94e00500df8c",tt0095742,A Nightmare on Elm Street 4: The Dream Master,"1988","Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.",https://m.media-amazon.com/images/M/MV5BY2FlMDZlNjUtM2QyYS00Y2YyLWI3ZjEtZDdjZWM5ZTg0MDRiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/19/1988",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi737527065//imdb/embed
"8cfa81e0-141d-49f7-a576-92e92eba2bae",tt0120789,Pleasantville,"1998","Two 1990s teenage siblings find themselves transported to a 1950s sitcom where their influence begins to profoundly change that colorless, complacent world.",https://m.media-amazon.com/images/M/MV5BYmM4ZThmNzAtYzRmNi00ZjZmLThhYjAtYjU2YTcwMmY3MzRmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/23/1998",https://www.imdb.com/video/imdb/vi2979791129/imdb/embed
"8d14cc2c-a073-458c-b77e-e00ef3907d06",tt3741700,Godzilla: King of the Monsters,"2019","The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah.",https://m.media-amazon.com/images/M/MV5BMDVhMjk2OGUtYzYxNS00NzBjLTk5YTItYzI0ZjgzNjY1NmI0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/31/2019",https://www.imdb.com/video/imdb/vi1619573785/imdb/embed
"8d39bd7f-9d5f-4c4d-a7c8-32a7097f7613",tt2561546,The Town That Dreaded Sundown,"2014","65 years after a masked serial killer terrorized the small town of Texarkana, the so-called ""moonlight murders"" begin again. Is it a copycat or something even more sinister? A lonely high-school girl may be the key to catching him.",https://m.media-amazon.com/images/M/MV5BMTUwNzUyNjEwM15BMl5BanBnXkFtZTgwOTk3MTc2MjE@._V1_Ratio0.6762_AL_.jpg,"10/17/2014",https://www.imdb.com/video/imdb/vi3561860121/imdb/embed
"8d3c38c9-6480-4f8a-8dc3-a19fbac3af5d",tt0367153,Toolbox Murders,"2004","A historic Hollywood hotel houses a supernatural evil. It's been subdued for decades, but when renovations start, a series of murders take place.",https://m.media-amazon.com/images/M/MV5BNDg0Y2I2NmMtZDc2OS00NTkyLTgxNWYtNWM3N2NkMjAwMTZiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/9/2004",
"8d40c382-ef01-4f48-ad6d-7550c72050d4",tt1125849,The Wrestler,"2008","A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@._V1_Ratio0.6762_AL_.jpg,"1/30/2009",https://www.imdb.com/video/imdb/vi1387528985/imdb/embed
"8debad70-cc70-4240-b1fe-e394832951fd",tt4912910,Mission: Impossible - Fallout,"2018","A group of terrorists plans to detonate three plutonium cores for a simultaneous nuclear attack on different cities. Ethan Hunt, along with his IMF team, sets out to stop the carnage.",https://m.media-amazon.com/images/M/MV5BMTk3NDY5MTU0NV5BMl5BanBnXkFtZTgwNDI3MDE1NTM@._V1_Ratio0.6833_AL_.jpg,"7/27/2018",https://www.imdb.com/video/imdb/vi2629352217/imdb/embed
"8debeee5-e593-4f7a-ad72-b86b79f9fe8b",tt0096895,Batman,"1989","The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.",https://m.media-amazon.com/images/M/MV5BYzZmZWViM2EtNzhlMi00NzBlLWE0MWEtZDFjMjk3YjIyNTBhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/23/1989",https://www.imdb.com/video/imdb/vi2568602905/imdb/embed
"8df74d55-0afb-4e49-b3fb-8c7c5967eab4",tt0120903,X-Men,"2000","In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men.",https://m.media-amazon.com/images/M/MV5BNzNjZjQwOTAtNWQ3NC00MmJlLThlZDEtZmUyMWQ3NmE4Y2Y5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/14/2000",https://www.imdb.com/video/imdb/vi339519001/imdb/embed
"8e4459de-f700-43b8-b784-cc7a99d8aa3d",tt0910970,WALL·E,"2008","A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.",https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_Ratio0.6762_AL_.jpg,"6/27/2008",https://www.imdb.com/video/imdb/vi2192703769/imdb/embed
"8e4fca50-933b-43e2-8ea5-ac339b13ccfd",tt0039302,Dark Passage,"1947",A man convicted of murdering his wife escapes from prison and works with a woman to try to prove his innocence.,https://m.media-amazon.com/images/M/MV5BZjBlYjcyYTktOTJkMy00YWRiLTg0YjgtNjQ1ZWU5ZGMxMTgzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/27/1947",https://www.imdb.com/video/imdb/vi3001484313/imdb/embed
"8e6133cd-6639-4f2a-892d-58b22443c3be",tt2209418,Before Midnight,"2013",We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_Ratio0.6762_AL_.jpg,"6/14/2013",https://www.imdb.com/video/imdb/vi4026246681/imdb/embed
"8e8e58b2-9c11-4f9c-9dc9-9d7c78e1713a",tt3460252,The Hateful Eight,"2015","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_Ratio0.6762_AL_.jpg,"12/30/2015",https://www.imdb.com/video/imdb/vi2079306521/imdb/embed
"8e9f3dd9-a5ea-46c6-898e-cbb9ed03e724",tt0243655,Wet Hot American Summer,"2001","Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",https://m.media-amazon.com/images/M/MV5BODUzOTRmMWUtMDZlNS00ZDhiLTg1NDYtOGVjMmM5MmQ3ZmYzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/27/2001",https://www.imdb.com/video/imdb/vi4177264921/imdb/embed
"8ea038d2-d230-4146-9752-12c4c57f5a7e",tt0098084,Pet Sematary,"1989","After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead.",https://m.media-amazon.com/images/M/MV5BZTEyYWIyZWYtMTM5OC00M2ZmLWI5NzMtZjA0ZTI4MTQ4ZDZkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/21/1989",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1030796313//imdb/embed
"8ea670e1-15b6-42ec-849b-fda503499f4c",tt11020728,Long Weekend,"2021",A struggling writer meets an enigmatic woman who enters his life at the right time.,https://m.media-amazon.com/images/M/MV5BZmUwM2UxYjQtOTVhZi00MjBlLTk3YmQtZWY2MTMyNjc5NjE1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/12/2021",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3702767641//imdb/embed
"8ec40a53-91a8-42d0-b72a-6092e050d6eb",tt0100589,Shakma,"1990",Medical students are attacked by an aggressive laboratory animal while locked inside their campus medical building competing in an after-hours role-playing game similar to Dungeons and Dragons.,https://m.media-amazon.com/images/M/MV5BMTQ0OTc0NjcxNV5BMl5BanBnXkFtZTcwMjk1MzYyNw@@._V1_Ratio0.6904_AL_.jpg,"10/5/1990",
"8ece6351-937d-4d64-b823-afa9d8c0b578",tt1723811,Shame,"2011",A nymphomaniac's carefully cultivated private life falls apart after his sister arrives for an indefinite stay.,https://m.media-amazon.com/images/M/MV5BM2I4YjYzYmQtNGM4Yy00NmYwLWEzYjUtMDBmNjYzZmViZWE3XkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"2011",https://www.imdb.com/video/imdb/vi404332057/imdb/embed
"8ee4a555-a58e-442e-a0a9-8a8b6dcd6a6e",tt0365960,Zero Day,"2002",Two troubled adolescents chronicle the events that ultimately lead up to a terrifying assault on their school.,https://m.media-amazon.com/images/M/MV5BMGNiZjJiZDktMDA3Ni00MGRhLWJmZDYtNWY3Y2RjMTk5OGY5XkEyXkFqcGc@._V1_Ratio0.6975_AL_.jpg,"1/23/2004",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1407385881//imdb/embed
"8ef9eee4-02d8-4ecb-b3d1-ea645d94504b",tt0073631,Rollerball,"1975","In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",https://m.media-amazon.com/images/M/MV5BMjhiMTc1ZDMtMjY3NC00YzliLWFkNjYtYWRmYjI2YWRmMzgwXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/25/1975",https://www.imdb.com/video/imdb/vi2431763737/imdb/embed
"8f0cf748-bd27-4d0e-9b43-36a6e74641df",tt7125860,If Beale Street Could Talk,"2018",A young woman embraces her pregnancy while she and her family set out to prove her childhood friend and lover innocent of a crime he didn't commit.,https://m.media-amazon.com/images/M/MV5BYmJlMWY1ZDMtMmU3ZS00MzVmLWE2MjQtYWVhNDAxOWY2MWI0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/25/2018",https://www.imdb.com/video/imdb/vi2767108633/imdb/embed
"8f248d57-c99e-43b3-b17d-733f6283fac3",tt0114694,Tommy Boy,"1995","After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",https://m.media-amazon.com/images/M/MV5BMWMwOWU4NmYtZmU2Ny00MjM0LWI4NmQtN2YwNzdhYTI1MmFlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/31/1995",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2154869785//imdb/embed
"8f57e216-2514-42b7-bb34-2fd9b8b5c766",tt1259521,The Cabin in the Woods,"2011",A group of kids go to a remote cabin in the woods where their fate is unknowingly controlled by technicians as part of a world-wide conspiracy where all horror movie clichés are revealed to be part of an elaborate sacrifice ritual.,https://m.media-amazon.com/images/M/MV5BNTUxNzYyMjg2N15BMl5BanBnXkFtZTcwMTExNzExNw@@._V1_Ratio0.6762_AL_.jpg,"4/13/2012",https://www.imdb.com/video/imdb/vi2572394777/imdb/embed
"8f5a45e9-2c8e-46f2-a117-fca39e7c2220",tt8361028,Cam,"2018","Alice, an ambitious camgirl, wakes up one day to discover she's been replaced on her show with an exact replica of herself.",https://m.media-amazon.com/images/M/MV5BMmEyNzUwNmItOTI1Mi00ZmVlLTkxZWEtOGY0Y2Y2YzU0YzRkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/16/2018",
"8f61fe04-c2fb-4fc8-aef4-4109e90c94c3",tt0074285,Carrie,"1976","Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.",https://m.media-amazon.com/images/M/MV5BNjMwMDVlZjYtMWRlZS00OTU1LTlmYTQtOGViNTdmYTE0ZjRlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/16/1976",https://www.imdb.com/video/imdb/vi3005071129/imdb/embed
"8f725f6d-aef6-4cb5-b180-1da3fb270d25",tt0249462,Billy Elliot,"2000",A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,https://m.media-amazon.com/images/M/MV5BZThiYjczMmItNjBhZC00NzcwLTkyZjUtZGRiM2FiOGRiNDQ0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/10/2000",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4001614105//imdb/embed
"8f897a2d-b198-452d-9bf7-491622546521",tt1745960,Top Gun: Maverick,"2022","The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/27/2022",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi632472089//imdb/embed
"8f95423e-0aeb-482d-8ee8-55ff4c94ae4d",tt0095652,Monkey Shines,"1988",A paralyzed man's friend gives him a smart monkey.,https://m.media-amazon.com/images/M/MV5BMTkxOTk4NDM1Nl5BMl5BanBnXkFtZTcwNzI0ODI1NA@@._V1_Ratio0.6762_AL_.jpg,"7/29/1988",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4269195033//imdb/embed
"8f9c0e70-3e08-4718-b962-1573695b707c",tt0104797,Malcolm X,"1992","Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam and his eventual assassination.",https://m.media-amazon.com/images/M/MV5BYTQwYjFhNTMtMjliOC00MGJhLTkwYWMtYjQzZTRiYjRlNjE4XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/18/1992",https://www.imdb.com/video/imdb/vi3885236505/imdb/embed
"8fa558d5-52e5-4200-ad15-a40bdd4121d5",tt5095030,Ant-Man and the Wasp,"2018","As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",https://m.media-amazon.com/images/M/MV5BODVkY2ZmZTAtYzFhMi00YzZlLWE2YWMtMDBiYjY2OTU4ZWM0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/6/2018",https://www.imdb.com/video/imdb/vi4137138969/imdb/embed
"8faa5fb0-3fbb-4953-b1f2-a1e7b7203490",tt3450958,War for the Planet of the Apes,"2017","After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",https://m.media-amazon.com/images/M/MV5BMzNhMzNiZDYtMzYxYy00YTYwLTkxNmYtNTJhOGU1Yjg5ODI5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/14/2017",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4291213593//imdb/embed
"8fabecc9-c11a-44f1-930c-f3cee6837577",tt0111495,Three Colors: Red,"1994",A model discovers a retired judge is keen on invading people's privacy.,https://m.media-amazon.com/images/M/MV5BMTQ0YTQyYzItNGEzMi00NmI4LWJkOTMtOWMyMjAwMWEzYTZhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/23/1994",https://www.imdb.com/video/imdb/vi3436160025/imdb/embed
"8fc1c3d9-e99e-4c95-90e4-c84859791998",tt0089218,The Goonies,"1985",A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,https://m.media-amazon.com/images/M/MV5BMjE1OWU4ODEtZmEzMC00NTcwLWFlMWUtYjhlNzExOTIxYzVlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/7/1985",https://www.imdb.com/video/imdb/vi316781849/imdb/embed
"8fcb5e45-342c-4cc1-9f15-1a6c477a3d4b",tt0140384,Blind Beast,"1969",A blind sculptor and his mother kidnap a young model.,https://m.media-amazon.com/images/M/MV5BMTgxYmY4MDktNDg2MC00Nzk2LTg0N2MtODZmMGQxMDcwMzNjXkEyXkFqcGc@._V1_Ratio0.7046_AL_.jpg,"1969",
"8fcba611-3e93-4a4d-bae1-2342533dad2f",tt21833834,Limbo,"2023",'Limbo' follows the investigation of a twenty year-old outback cold case murder by jaded detective Travis Hurley.,https://m.media-amazon.com/images/M/MV5BOTZlNThhMDYtMjg5NS00NDI2LTk3YTAtM2RjNTQ5YmMzM2ZmXkEyXkFqcGc@._V1_Ratio0.7046_AL_.jpg,"5/18/2023",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1632487193//imdb/embed
"8fceac36-935b-4c16-898d-bc96bd83e45b",tt0075334,To the Devil a Daughter,"1976","An American occult novelist battles to save the soul of a young girl from a group of Satanists, led by an excommunicated priest, who plan on using her as the representative of the Devil on Earth.",https://m.media-amazon.com/images/M/MV5BY2ZiYjg0NDMtZDA1Ny00NGMyLTlmNWUtZDk3MDczMDk3ZmM2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/30/1976",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4040229913//imdb/embed
"900a803f-129a-4482-8935-a0ebe03308df",tt0060921,The Russians Are Coming the Russians Are Coming,"1966","Without hostile intent, a Soviet submarine runs aground off New England. Men are sent for a boat, but many villagers go into a tizzy, risking bloodshed.",https://m.media-amazon.com/images/M/MV5BYjFjYzViMjctZDI1ZS00ZTAwLWEyYzktMzU3NzQ0ZmFiZjA3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/25/1966",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4000187673//imdb/embed
"9036d56f-ebb8-4710-a956-58b6aa41081b",tt0095472,Muscle,"1989","Ryuzaki, an editor of Muscle Magazine, which features photographs of men with sculpted bodies, becomes involved with a man named Kitami; their affair soon becomes dominated by sadomasochistic games, with a horrid result. Jump ahead one year, Ryuzaki is released from jail and goes in search of Kitami, perhaps to make amends. The films of Pasolini, especially ""Salò,"" do...",https://m.media-amazon.com/images/M/MV5BZDA0ZmUxMmMtZmYyZS00OWJjLWEyNDMtYmE4NTI5ZmNjOWE5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1989",
"9039cddd-2209-45c5-86b0-155f2a6565a6",tt0112740,Crimson Tide,"1995","On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger-happy Captain from launching his missiles before confirming his orders to do so.",https://m.media-amazon.com/images/M/MV5BNTNhZDk2NmQtNDc3ZC00Nzk3LWFmNTctYTc0OWMyNGM0ZWYyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/12/1995",https://www.imdb.com/video/imdb/vi247398425/imdb/embed
"90881d43-744d-4d13-9864-47c93e92c9f6",tt19719836,Return to Seoul,"2022","A twenty-five-year-old French woman returns to Korea, the country she was born in before being adopted by a French couple, for the very first time. She decides to track down her biological parents, but her journey takes a surprising turn.",https://m.media-amazon.com/images/M/MV5BMTliYTA2NjAtNjYxMC00NjViLTk5N2MtYjRkZDU0MTAyYjQ3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/18/2022",https://www.imdb.com/video/imdb/vi905233689/imdb/embed
"90b5f64b-f062-468d-b08c-c9b4aaeb5ef6",tt0221073,Chopper,"2000","Chopper tells the intense story of Mark ""Chopper"" Read, a legendary criminal who wrote his autobiography while serving a jail sentence in prison. His book, ""From the Inside"", upon which the film is based, was a best-seller.",https://m.media-amazon.com/images/M/MV5BYThkZjk2NmMtNjdmMC00NDBlLWEyZDItODY2NDBjYWM3NDQyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/3/2000",https://www.imdb.com/video/imdb/vi1525678361/imdb/embed
"9167f4ff-2861-41bb-8892-f76bb2315c57",tt0077315,The Green Room,"1978","A French little town, at the end of the twenties. Julien Davenne is a journalist whose wife Julie died a decade ago. He gathered in the green room all Julie's objects. When a fire destroys the room, he renovates a little chapel and devotes it to Julie and his other dead persons.",https://m.media-amazon.com/images/M/MV5BNGI3MzE1YmItZmFiZC00MWU5LTg4NWYtMzllNjY5OTI2OGY4XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/5/1978",
"91713643-5915-42b3-9988-e94ce391b6b8",tt0367631,D.E.B.S.,"2004","Plaid-skirted schoolgirls are groomed by a secret government agency to become the newest members of the elite national-defense group, D.E.B.S.",https://m.media-amazon.com/images/M/MV5BMjA0OTU5ODgyOF5BMl5BanBnXkFtZTcwODczNDgyMQ@@._V1_Ratio0.6762_AL_.jpg,"3/25/2005",https://www.imdb.com/video/imdb/vi1402994969/imdb/embed
"91b23c73-6b19-4cd1-9f4e-8d0580927641",tt2126355,San Andreas,"2015","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",https://m.media-amazon.com/images/M/MV5BYmQzNDEzMzMtM2U5OS00YTUzLWI2NDYtYjI2NjAyNWE5YzMzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/29/2015",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi395358233//imdb/embed
"91cca44a-bc66-4e86-9977-ecf0dbc88e77",tt0150980,The Housemaid,"1960",A composer and his wife are thrown into turmoil when a housemaid becomes more than they bargained for.,https://m.media-amazon.com/images/M/MV5BYTkzMWZjYzItMmNmZS00MGFiLTlkMmYtNDQ1YWRkOGU1MzZmXkEyXkFqcGc@._V1_Ratio0.7046_AL_.jpg,"11/3/1960",
"91ea594b-90ce-402f-a7cb-f6f3045c4180",tt2937696,Everybody Wants Some!!,"2016","In 1980 Texas, a college freshman moves into an old frat house with his new baseball teammates as they party their way through the final weekend of Summer.",https://m.media-amazon.com/images/M/MV5BMTk2NDcyNDE5N15BMl5BanBnXkFtZTgwNDA0MzQ1NzE@._V1_Ratio0.6762_AL_.jpg,"4/7/2016",https://www.imdb.com/video/imdb/vi4050564377/imdb/embed
"92171110-f883-44c9-bbc0-8cb075c031d8",tt0031762,Only Angels Have Wings,"1939","At a remote South American trading port, the manager of an air-freight company is compelled to risk the lives of his pilots in order to win an important contract as a traveling American showgirl stops in town.",https://m.media-amazon.com/images/M/MV5BMDE0ZDk3MjQtOTE5Ny00MTM3LWIyNGUtZWZjOWU0YmE3NGI1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/25/1939",https://www.imdb.com/video/imdb/vi1062649369/imdb/embed
"922d3e67-eb1b-4f01-9cdb-02286807dc43",tt1320244,The Last Exorcism,"2010",A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.,https://m.media-amazon.com/images/M/MV5BNDc4Mjk2MjA0NF5BMl5BanBnXkFtZTcwMzMyNjQ3Mw@@._V1_Ratio0.6762_AL_.jpg,"8/27/2010",https://www.imdb.com/video/imdb/vi4275897881/imdb/embed
"923ce69d-231e-42c0-9895-a613f60e1cf6",tt0286106,Signs,"2002","A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_Ratio0.6762_AL_.jpg,"8/2/2002",https://www.imdb.com/video/imdb/vi15335705/imdb/embed
"925f5336-e8d1-40bc-a61e-0fc2dd7c88d2",tt0432283,Fantastic Mr. Fox,"2009",An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,https://m.media-amazon.com/images/M/MV5BYTA1ZTIxZDUtNGFjYS00YTc5LTgzNDMtZWNjYjBlMzI2OTk3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/25/2009",https://www.imdb.com/video/imdb/vi3713925657/imdb/embed
"926cd6dd-ea70-4eed-85ae-e9e2d4b8a04a",tt11813216,The Banshees of Inisherin,"2022","Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",https://m.media-amazon.com/images/M/MV5BOTkzMWI4OTEtMTk0MS00MTUxLWI4NTYtYmRiNWM4Zjc1MGRhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/4/2022",https://www.imdb.com/video/imdb/vi1001440537/imdb/embed
"926d3215-e037-401e-85c3-52e89a41dff3",tt0020142,The Manxman,"1929","A fisherman and a rising young lawyer, who grew up as brothers, fall in love with the same girl.",https://m.media-amazon.com/images/M/MV5BMWVkMmYzMzEtMTgyOC00ZTBmLTllMjUtMmFjOWI3YzM3MzNlXkEyXkFqcGc@._V1_Ratio0.7687_AL_.jpg,"12/16/1929",
"92878d80-0ebf-49e8-8499-142fe5be12be",tt0498380,Letters from Iwo Jima,"2006","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",https://m.media-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_Ratio0.6762_AL_.jpg,"2/2/2007",https://www.imdb.com/video/imdb/vi584302873/imdb/embed
"92998a5b-419c-4891-8285-3f1a19f8bd0d",tt5929754,Wildlife,"2018",A teenage boy must deal with his mother's complicated response after his father temporarily abandons them to take a menial and dangerous job.,https://m.media-amazon.com/images/M/MV5BOTliYzZkZmItODdhZi00YTcyLTkzYzQtZWJlNjE0NTUzMGU1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/1/2019",https://www.imdb.com/video/imdb/vi1986312985/imdb/embed
"92cf9094-abdd-49c9-ba5f-9d0db054f4a2",tt0084726,Star Trek II: The Wrath of Khan,"1982","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",https://m.media-amazon.com/images/M/MV5BOTFkZDY5NWQtMjY4Yy00OThiLTk3YjQtMDdhYTllMTI4MTdiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/4/1982",https://www.imdb.com/video/imdb/vi1234417433/imdb/embed
"92d8ac62-4bc3-48cc-8f35-d8c609d5a67a",tt0082517,History of the World: Part I,"1981",Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,https://m.media-amazon.com/images/M/MV5BMDk3Zjc4MWYtNjVjYS00NTBjLTg4NmUtNzA4ODRjYzEyMDgzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/12/1981",https://www.imdb.com/video/imdb/vi2343371033/imdb/embed
"93215de2-e456-421b-a5b9-8d590cb8d9ed",tt0099674,The Godfather Part III,"1990","Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",https://m.media-amazon.com/images/M/MV5BMDVjODgzNTEtNjBiNS00ODBjLWEwZjUtMDljZTFhOTA4M2MxXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/25/1990",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1237827865//imdb/embed
"93381091-cdff-4cd2-bfce-505f779d3761",tt0051207,The Wrong Man,"1956","In 1953, an innocent man named Christopher Emanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",https://m.media-amazon.com/images/M/MV5BZGZhZjlkN2MtYmE2Ni00YmRkLTkwNjMtNTFjMzFkZWNlYzg2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/26/1957",https://www.imdb.com/video/imdb/vi1732379161/imdb/embed
